phase_file,name,status,evaluated,skipped,elapsed_seconds,normalization_mode,frequency_selection,modes,ridge,freq_weight,multiband_shrinkage,huber_delta,huber_iters,include_trend,outlier_reject_iters,outlier_reject_sigma,outlier_reject_max_fraction,lambda_high,low_freq_period_days,lambda_step,max_outer_iter,preferred_top_k,spectral_top_k,num_peaks,power_cum,rmse,mae,ndvi_rmse,ndvi_mae,ndwi_rmse,ndwi_mae,ndmi_rmse,ndmi_mae,ndsi_rmse,ndsi_mae,nbr_rmse,nbr_mae,evi_rmse,evi_mae
phase51_norm_basin_20k_results.csv,p51_centered_m200_r0p05_fw64_s0p75_h0p12_lh0p15,ok,19988,12,92.65041479200002,centered_reflectance,all,200,0.05,64.0,0.75,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.03284243610526,96.15935858126709,0.07926416569308026,0.03111576263472458,0.19352563486896907,0.028724011255018746,0.28303715239948113,0.037107754022272746,0.07639881115953662,0.03548616811326558,0.11111557766545875,0.037044909405793684,0.7404877137693292,0.03637765184121216
phase48_low_ridge_high_penalty_20k_results.csv,p48_m208_r0p04_fw80_s0p75_h0p08_lh0p15,ok,19988,12,109.7637641660001,reflectance,all,208,0.04,80.0,0.75,0.08,5,True,0,2.5,,0.15,60.0,,,4,,,,221.04980599394617,98.52349116416164,0.06030220620667766,0.03164273757868933,0.0664295969445638,0.028617659679791952,0.1288322647720882,0.036995666284495944,0.07894821170252968,0.037192035446116704,0.10158500077354937,0.03844679148139292,0.7484744133360464,0.036835869036282165
phase38_m200_ridge_huber_20k_results.csv,p38_reflectance_m200_r0p04_fw80_s0p75_h0p11_hi5,ok,19988,12,91.88414016599995,reflectance,all,200,0.04,80.0,0.75,0.11,5,True,0,2.5,,,,,,,,,,221.06977237539147,99.11460901392235,0.18215145244366845,0.03288116665965627,0.11082925210425941,0.02910375342960357,0.09540895424943857,0.03679647779873794,0.07869370219615744,0.03759922067894857,0.0852839028049548,0.03818871582635127,0.7406305924897089,0.036577352903001
phase38_m200_ridge_huber_20k_results.csv,p38_reflectance_m200_r0p045_fw80_s0p75_h0p11_hi5,ok,19988,12,92.70477795799991,reflectance,all,200,0.045,80.0,0.75,0.11,5,True,0,2.5,,,,,,,,,,221.0739802409601,99.1812293856097,0.06407300136817778,0.03184309465437776,0.11601396821853584,0.02911478664300929,0.07670930223593544,0.03664592916692806,0.07836013143990013,0.03756075196066417,0.08453782337737252,0.03829629297434998,0.7407369997232737,0.0366709142723901
phase51_norm_basin_20k_results.csv,p51_centered_m200_r0p04_fw80_s0p75_h0p1_lh0p15,ok,19988,12,93.96716120899998,centered_reflectance,all,200,0.04,80.0,0.75,0.1,5,True,0,2.5,,0.15,60.0,,,4,,,,221.08310532821258,96.17893150976545,0.07966986259376611,0.031122004973418615,0.208284521542953,0.02883218832373683,0.2773398760188516,0.03706736503430499,0.07631505415175749,0.035487325465151945,0.11067652954603344,0.03704510014898835,0.7404968946132592,0.03637882506558006
phase53_shrinkage_neighborhood_20k_results.csv,p53_maebasin_s1p25,ok,19988,12,95.68766991599978,reflectance,all,200,0.04,88.0,1.25,0.08,5,True,0,2.5,,0.15,60.0,,,4,,,,221.1016651724979,98.80574995414987,0.06515642381278025,0.03205057665809797,0.3420015919081855,0.03088125996199342,0.07314236783525765,0.0363852966702881,0.07727736851978749,0.03741483860295566,0.07816952283933866,0.038112003698816885,0.7418918537740642,0.03692626628174338
phase37_m200_regularization_20k_results.csv,p37_reflectance_m200_r0p05_fw80_s0p75_h0p10_hi5,ok,19988,12,91.78022195800008,reflectance,all,200,0.05,80.0,0.75,0.1,5,True,0,2.5,,,,,,,,,,221.12917213209928,99.12343112460312,0.06310301067167566,0.03185116795500913,0.12261084842563807,0.029126817317215614,0.06991154532675793,0.036510100876808074,0.07796694028386371,0.03745199520417366,0.07455833611040417,0.03816204460661472,0.7409815123772616,0.036775204411141266
phase37_m200_regularization_20k_results.csv,p37_reflectance_m200_r0p04_fw80_s0p75_h0p12_hi5,ok,19988,12,88.345765542,reflectance,all,200,0.04,80.0,0.75,0.12,5,True,0,2.5,,,,,,,,,,221.14898169862707,99.27272048644191,0.1093650840836585,0.03233702890129182,0.11096885547405247,0.02915296549354146,0.08930001674503293,0.036795428429074475,0.07880620171530374,0.03768531910500741,0.08313941286845086,0.03821902214082455,0.7405775083481598,0.0365805779545048
phase37_m200_regularization_20k_results.csv,p37_reflectance_m200_r0p045_fw80_s0p75_h0p12_hi5,ok,19988,12,92.40733308400002,reflectance,all,200,0.045,80.0,0.75,0.12,5,True,0,2.5,,,,,,,,,,221.1510610694974,99.33874843460184,0.06442416088802132,0.0318824268025775,0.11608826442946946,0.029160240111118976,0.07921905209808879,0.03674737515813922,0.07847360444377796,0.03764536453118544,0.08945752663141011,0.03842196024433844,0.7406816442956862,0.03667392748171552
phase38_m200_ridge_huber_20k_results.csv,p38_reflectance_m200_r0p05_fw80_s0p75_h0p08_hi5,ok,19988,12,91.52230029100002,reflectance,all,200,0.05,80.0,0.75,0.08,5,True,0,2.5,,,,,,,,,,221.19227312491978,98.72888816093315,0.06289157942877892,0.031772948169337685,0.12251276305680536,0.029019672248087897,0.06923536459550444,0.03630805623841225,0.07768147568918884,0.03721418511011274,0.07387826710342987,0.0379673616695917,0.7413500672199255,0.0367800951174626
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p625_lh0p2,ok,19988,12,94.14015354199995,reflectance,all,200,0.05,80.0,0.625,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.22661471879854,99.39079419285753,0.0630156433265142,0.03185459291240184,0.1086855807199216,0.02905291945098424,0.07080059199947487,0.03667465772633455,0.07840724747609938,0.037605959956152624,0.07580962204554252,0.038316296095512244,0.7406682213592428,0.03672685444549833
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p7_lh0p2,ok,19988,12,94.18446837500005,reflectance,all,200,0.05,80.0,0.7,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.22794658470056,99.41467686380234,0.06318264945311196,0.031887272653463805,0.11678681580854636,0.02914394110820575,0.0707108588324457,0.03666540202039357,0.0782572952946927,0.03761437830271304,0.07551870419434675,0.038311678788063915,0.7407738392988714,0.03675429904880313
phase48_low_ridge_high_penalty_20k_results.csv,p48_m200_r0p045_fw80_s0p75_h0p06_lh0p15,ok,19988,12,96.95741625,reflectance,all,200,0.045,80.0,0.75,0.06,5,True,0,2.5,,0.15,60.0,,,4,,,,221.23444781744908,98.11186440317007,0.06275012827074145,0.031602367691323,0.11602275108061168,0.028815179459559286,0.06991342272764316,0.03602445777724456,0.07755338132101665,0.036885847111056295,0.07397598932243477,0.03764059103145142,0.7417229777158849,0.036678261237854955
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p625_lh0p2,ok,19988,12,95.9316482910001,reflectance,all,200,0.05,82.0,0.625,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.23501303748418,99.40936905452685,0.0630429104453405,0.0318763665722461,0.11081496428146463,0.029075855108819174,0.07065880900240833,0.03669233971728865,0.07832027340579946,0.037604511210345304,0.07601074365082189,0.038352728218928406,0.7407062769217794,0.03675288073273577
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p7_lh0p2,ok,19988,12,95.96810945900006,reflectance,all,200,0.05,82.0,0.7,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.23514984455156,99.43195644983265,0.06321294836599302,0.03190835831846889,0.11932305401289615,0.029169174703290356,0.07056128719390027,0.036682602269252094,0.07817374684806543,0.037612346022398754,0.07566629605917558,0.03834608124970552,0.7408130302073113,0.036779828895837204
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p625_lh0p15,ok,19988,12,95.73189691699997,reflectance,all,200,0.05,80.0,0.625,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.23568637347736,99.39703188528406,0.06301727863480405,0.031857122571991234,0.10856500504764781,0.0290542503020515,0.07080736362711043,0.03667736522092278,0.07842198862908636,0.0376091906186543,0.07581848264479499,0.038319058989120185,0.7406615227985037,0.036728378007152895
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p7_lh0p15,ok,19988,12,94.765759,reflectance,all,200,0.05,80.0,0.7,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.2370505187259,99.4209160875064,0.0631839104639793,0.03188981333858706,0.11663962492115484,0.029145076339652104,0.0707176850642838,0.03666810425730599,0.0782715236441822,0.03761759999545237,0.07552781301024684,0.03831443833932061,0.7407671333136878,0.03675581434404631
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p55_lh0p2,ok,19988,12,95.25010020899998,reflectance,all,200,0.05,80.0,0.55,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.23814000765515,99.37476060408626,0.06287239755119975,0.03182699941268341,0.10203249674423875,0.028975546381213697,0.07092349438637456,0.03669231021476251,0.07857738546065626,0.03760232089343441,0.07619140881319746,0.03833097394687326,0.7405631657986697,0.03670387274477328
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p625_lh0p12,ok,19988,12,94.32866283300001,reflectance,all,200,0.05,80.0,0.625,0.12,5,True,0,2.5,,0.12,60.0,,,4,,,,221.24114682958594,99.40078471572588,0.0630182758132835,0.0318586435228403,0.10849264156574316,0.02905505108625695,0.07081152322257096,0.03667899484334359,0.07843087201986233,0.03761113183160561,0.07582394039117026,0.03832072482756191,0.7406575016714414,0.03672929491390135
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p7_lh0p12,ok,19988,12,94.35763933299995,reflectance,all,200,0.05,80.0,0.7,0.12,5,True,0,2.5,,0.12,60.0,,,4,,,,221.2425303860239,99.4246671551752,0.06318468244377358,0.031891340582582244,0.11655130418770496,0.029145760302600875,0.0707218749028385,0.036669730526824346,0.07828009745725985,0.03761953822221197,0.07553341265876387,0.03831610229939955,0.7407631077471486,0.03675672556326926
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p625_lh0p15,ok,19988,12,95.875087334,reflectance,all,200,0.05,82.0,0.625,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.2437555465943,99.4154266575704,0.06304354506793235,0.03187876785130892,0.11069027929775122,0.029077074306165008,0.07065992875953252,0.03669482051327534,0.07833439456043224,0.037607656387253476,0.07601164128633686,0.03835519040642099,0.7406995353077566,0.03675434523178754
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p7_lh0p15,ok,19988,12,94.737403416,reflectance,all,200,0.05,82.0,0.7,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.24392614435249,99.43801655681767,0.06321321971387615,0.03191078252280623,0.11917049325772902,0.029170193133159897,0.07056264396801794,0.03668509077435295,0.0781873863624224,0.03761547618504659,0.0756678205444225,0.03834854194083759,0.7408062798783025,0.03678129751172359
phase42_lambda_high_20k_results.csv,p42_m200_r0p05_fw80_s0p75_h0p12_lh0p15_lfp60,ok,19988,12,94.151878334,reflectance,all,200,0.05,80.0,0.75,0.12,5,True,0,2.5,,0.15,60.0,,,,,,,221.24393482235737,99.4392647200574,0.06330688370046829,0.03191346333554251,0.12305020074749871,0.02921426546905836,0.07067324898254908,0.03666470728543249,0.0781812333913469,0.037626950572851287,0.07537276856364157,0.03831644348010465,0.7408377793594413,0.0367757155444488
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p55_lh0p15,ok,19988,12,94.67767404199999,reflectance,all,200,0.05,80.0,0.55,0.12,5,True,0,2.5,,0.15,60.0,,,4,,,,221.24717947276184,99.38099652411066,0.06287439212221459,0.03182952796323652,0.10193231229797778,0.028977021824309303,0.07093018622693552,0.0366950451885625,0.07859268476921691,0.037605569966205725,0.07619999134745019,0.03833374192620885,0.7405564743240678,0.03670539417745031
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p55_lh0p2,ok,19988,12,94.54383920800001,reflectance,all,200,0.05,82.0,0.55,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.24767113712062,99.39419793958476,0.06289695942428032,0.03184974385212044,0.10384695570365424,0.02899733363001804,0.07078928100227888,0.036710096126133046,0.07848645844871543,0.03760104385790736,0.07645051542055903,0.038369065309063484,0.7406000881497199,0.03673087881520911
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw84_s0p7_lh0p2,ok,19988,12,100.48469320899994,reflectance,all,200,0.05,84.0,0.7,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.24826473321784,99.45184485857995,0.06327388062966585,0.03193171946268413,0.12197896309139289,0.02919633829142776,0.07058117798636077,0.036705362381905166,0.07809534177647016,0.03761125891568012,0.0761579542859437,0.03839111509576172,0.7408541602033066,0.036806043365741614
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p625_lh0p12,ok,19988,12,95.43654566600003,reflectance,all,200,0.05,82.0,0.625,0.12,5,True,0,2.5,,0.12,60.0,,,4,,,,221.249017732233,99.419068727834,0.06304393733482784,0.03188021195499416,0.11061545330955153,0.02907780801306868,0.07066067980109368,0.0366963146621297,0.07834290331964527,0.037609547405378294,0.07601232034405027,0.038356674796056936,0.7406954884040113,0.03675522647201843
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw82_s0p7_lh0p12,ok,19988,12,97.33177891700007,reflectance,all,200,0.05,82.0,0.7,0.12,5,True,0,2.5,,0.12,60.0,,,4,,,,221.2492085503048,99.44165938170887,0.06321339343091222,0.031912239770029445,0.119078955515952,0.029170806551504235,0.07056353499203938,0.03668658876661031,0.07819560440365374,0.03761735899569903,0.07566886638712814,0.038350024923848286,0.7408022277592037,0.036782181031471656
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw84_s0p625_lh0p2,ok,19988,12,101.66239991700013,reflectance,all,200,0.05,84.0,0.625,0.12,5,True,0,2.5,,0.2,60.0,,,4,,,,221.24925798709066,99.43053379726712,0.06310094547094068,0.031900153833595735,0.11303847454023279,0.029100547367566214,0.07069188588595511,0.03671587345853532,0.07823861703822212,0.03760416041283485,0.07658297001213502,0.03839990794826962,0.7407462678505458,0.0367796093864755
phase56_tiny_neighborhood_20k_results.csv,p56_rmse_fw80_s0p55_lh0p12,ok,19988,12,95.511516292,reflectance,all,200,0.05,80.0,0.55,0.12,5,True,0,2.5,,0.12,60.0,,,4,,,,221.2526203205867,99.38474703248414,0.06287560549715687,0.03183104792047714,0.10187217793239975,0.028977909637773244,0.0709343005926467,0.036696690986668425,0.07860190506967539,0.03760752578438757,0.07620528942942754,0.03833540946996704,0.7405524574334008,0.03670630941786768
phase42_lambda_high_20k_results.csv,p42_m200_r0p05_fw80_s0p75_h0p12_lh0p10_lfp60,ok,19988,12,93.687177166,reflectance,all,200,0.05,80.0,0.75,0.12,5,True,0,2.5,,0.1,60.0,,,,,,,221.25309829704142,99.44551725688571,0.06330791733404623,0.031916018004963576,0.12288049535442785,0.029215237569636766,0.07068028918143665,0.03666739824147234,0.07819521732400748,0.0376301658812137,0.07538229754898035,0.03831926361545859,0.7408310641386996,0.036777232511583983
